NACA 0115
    1.000000      0.1575000E-02
   0.9935777      0.2696936E-02
   0.9853820      0.4115851E-02
   0.9762740      0.5676115E-02
   0.9662251      0.7377663E-02
   0.9552569      0.9211534E-02
   0.9434446      0.1115984E-01
   0.9309066      0.1319821E-01
   0.9177822      0.1529989E-01
   0.9042093      0.1743970E-01
   0.8903079      0.1959652E-01
   0.8761730      0.2175412E-01
   0.8618758      0.2390081E-01
   0.8474670      0.2602849E-01
   0.8329819      0.2813173E-01
   0.8184445      0.3020693E-01
   0.8038714      0.3225172E-01
   0.7892738      0.3426448E-01
   0.7746597      0.3624407E-01
   0.7600344      0.3818961E-01
   0.7454023      0.4010036E-01
   0.7307665      0.4197565E-01
   0.7161294      0.4381478E-01
   0.7014934      0.4561703E-01
   0.6868603      0.4738159E-01
   0.6722319      0.4910761E-01
   0.6576099      0.5079410E-01
   0.6429961      0.5244003E-01
   0.6283919      0.5404422E-01
   0.6137991      0.5560541E-01
   0.5992193      0.5712222E-01
   0.5846543      0.5859317E-01
   0.5701058      0.6001665E-01
   0.5555756      0.6139096E-01
   0.5410654      0.6271425E-01
   0.5265774      0.6398458E-01
   0.5121134      0.6519988E-01
   0.4976756      0.6635794E-01
   0.4832661      0.6745646E-01
   0.4688874      0.6849297E-01
   0.4545418      0.6946491E-01
   0.4402320      0.7036957E-01
   0.4259608      0.7120410E-01
   0.4117313      0.7196552E-01
   0.3975466      0.7265071E-01
   0.3834104      0.7325643E-01
   0.3693266      0.7377927E-01
   0.3552995      0.7421569E-01
   0.3413340      0.7456201E-01
   0.3274354      0.7481442E-01
   0.3136099      0.7496897E-01
   0.2998647      0.7502159E-01
   0.2862077      0.7496814E-01
   0.2726487      0.7480439E-01
   0.2591987      0.7452612E-01
   0.2458712      0.7412918E-01
   0.2326821      0.7360960E-01
   0.2196507      0.7296373E-01
   0.2067998      0.7218853E-01
   0.1941571      0.7128177E-01
   0.1817552      0.7024249E-01
   0.1696320      0.6907139E-01
   0.1578311      0.6777135E-01
   0.1463999      0.6634788E-01
   0.1353889      0.6480944E-01
   0.1248476      0.6316756E-01
   0.1148218      0.6143649E-01
   0.1053489      0.5963253E-01
   0.9645465E-01  0.5777296E-01
   0.8815122E-01  0.5587487E-01
   0.8043650E-01  0.5395398E-01
   0.7329566E-01  0.5202385E-01
   0.6670365E-01  0.5009536E-01
   0.6062828E-01  0.4817666E-01
   0.5503330E-01  0.4627326E-01
   0.4988093E-01  0.4438845E-01
   0.4513386E-01  0.4252367E-01
   0.4075657E-01  0.4067890E-01
   0.3671614E-01  0.3885303E-01
   0.3298271E-01  0.3704415E-01
   0.2952959E-01  0.3524981E-01
   0.2633324E-01  0.3346715E-01
   0.2337315E-01  0.3169307E-01
   0.2063166E-01  0.2992435E-01
   0.1809374E-01  0.2815774E-01
   0.1574681E-01  0.2639003E-01
   0.1358055E-01  0.2461811E-01
   0.1158676E-01  0.2283913E-01
   0.9759177E-02  0.2105059E-01
   0.8093285E-02  0.1925047E-01
   0.6586123E-02  0.1743741E-01
   0.5236096E-02  0.1561095E-01
   0.4042634E-02  0.1377173E-01
   0.3005769E-02  0.1192170E-01
   0.2125652E-02  0.1006432E-01
   0.1401869E-02  0.8204273E-02
   0.8331704E-03  0.6348430E-02
   0.4163054E-03  0.4503890E-02
   0.1459523E-03  0.2676343E-02
   0.1582188E-04  0.8835639E-03
   0.1582188E-04 -0.8835639E-03
   0.1459523E-03 -0.2676343E-02
   0.4163054E-03 -0.4503890E-02
   0.8331704E-03 -0.6348430E-02
   0.1401869E-02 -0.8204273E-02
   0.2125652E-02 -0.1006432E-01
   0.3005769E-02 -0.1192170E-01
   0.4042634E-02 -0.1377173E-01
   0.5236096E-02 -0.1561095E-01
   0.6586123E-02 -0.1743741E-01
   0.8093285E-02 -0.1925047E-01
   0.9759177E-02 -0.2105059E-01
   0.1158676E-01 -0.2283913E-01
   0.1358055E-01 -0.2461811E-01
   0.1574681E-01 -0.2639003E-01
   0.1809374E-01 -0.2815774E-01
   0.2063166E-01 -0.2992435E-01
   0.2337315E-01 -0.3169307E-01
   0.2633324E-01 -0.3346715E-01
   0.2952959E-01 -0.3524981E-01
