NACA Flying Wing
     8.086021857299567e-03     1.669009300885992e-02
     5.719724252257111e-03     1.435736454624483e-02
     3.471120234009124e-03     1.164111450556373e-02
     1.388935570117452e-03     8.170314959000505e-03
                         0                         0
     3.464816349992426e-03    -7.525765692730604e-03
     6.354178144720548e-03    -1.034180099820325e-02
     9.197773850939542e-03    -1.239309054911408e-02
     1.204725734131515e-02    -1.405069455252123e-02
     1.492352874221790e-02    -1.545738482878027e-02
     1.783803454086696e-02    -1.668590722678919e-02
     2.079819968364436e-02    -1.777919192081977e-02
     2.380941621426538e-02    -1.876502208456579e-02
     2.687593156968638e-02    -1.966256249064129e-02
     3.000130046139846e-02    -2.048566758507518e-02
     3.318863713980733e-02    -2.124471990929121e-02
     3.644076649916484e-02    -2.194772537156391e-02
     3.976031977565890e-02    -2.260100229991101e-02
     4.314979798520425e-02    -2.320963440218950e-02
     4.661161562669575e-02    -2.377777952132017e-02
     5.014813181120704e-02    -2.430888661478097e-02
     5.376167310160936e-02    -2.480585226968742e-02
     5.745455072717848e-02    -2.527113618871133e-02
     6.122907388620501e-02    -2.570684811653853e-02
     6.508756027011298e-02    -2.611481444069675e-02
     6.903234457839917e-02    -2.649663004236648e-02
     7.306578555843600e-02    -2.685369925790224e-02
     7.719027194843918e-02    -2.718726867807475e-02
     8.140822759654555e-02    -2.749845374601202e-02
     8.572211595627439e-02    -2.778826058698876e-02
     9.013444410763011e-02    -2.805760413303627e-02
     9.464776641673073e-02    -2.830732334154373e-02
     9.926468792052542e-02    -2.853819411626866e-02
     1.039878675038882e-01    -2.875094039939708e-02
     1.088200209220748e-01    -2.894624379961565e-02
     1.137639237108215e-01    -2.912475204339581e-02
     1.188224140182669e-01    -2.928708647776579e-02
     1.239983953867009e-01    -2.943384880777806e-02
     1.292948395074027e-01    -2.956562721711369e-02
     1.347147889681673e-01    -2.968300199323639e-02
     1.402613600102739e-01    -2.978655075735035e-02
     1.459377453094380e-01    -2.987685338274603e-02
     1.517472167935584e-01    -2.995449667191593e-02
     1.576931285087247e-01    -3.002007885231710e-02
     1.637789195439040e-01    -3.007421394226688e-02
     1.700081170239136e-01    -3.011753603174025e-02
     1.763843391796681e-01    -3.015070351745047e-02
     1.829112985042232e-01    -3.017440332727410e-02
     1.895928050027958e-01    -3.018935516562312e-02
     1.964327695446994e-01    -3.019631580861020e-02
     2.034352073249826e-01    -3.019608347566798e-02
     2.106042414434639e-01    -3.018950230257380e-02
     2.179441066088397e-01    -3.017746693951364e-02
     2.254591529755522e-01    -3.016092729682818e-02
     2.331538501211776e-01    -3.014089346037316e-02
     2.410327911721870e-01    -3.011844079794592e-02
     2.491006970860643e-01    -3.009471527795167e-02
     2.573624210979241e-01    -3.007093902137503e-02
     2.658229533399464e-01    -3.004841610816203e-02
     2.744874256421527e-01    -3.002853865928473e-02
     2.833611165232590e-01    -3.001279321603797e-02
     2.924494563805831e-01    -3.000276743849162e-02
     3.017309128494215e-01    -3.000061712451409e-02
     3.111265268907548e-01    -3.002520183028948e-02
     3.207651121319542e-01    -3.008667309125564e-02
     3.306539670802881e-01    -3.018633122015541e-02
     3.408005780941914e-01    -3.032532268281204e-02
     3.512126180498955e-01    -3.050460924019186e-02
     3.618979442720535e-01    -3.072493329359891e-02
     3.728645956594582e-01    -3.098677907533508e-02
     3.841207889268579e-01    -3.129032930055872e-02
     3.956749138712685e-01    -3.163541686805049e-02
     4.075355275555166e-01    -3.202147116811958e-02
     4.197113472824681e-01    -3.244745852497537e-02
     4.322112422098139e-01    -3.291181626862683e-02
     4.450442234266476e-01    -3.341237989790988e-02
     4.582194322785491e-01    -3.394630276186329e-02
     4.717461266865304e-01    -3.450996765182794e-02
     4.856336651559803e-01    -3.509888966199435e-02
     4.998914881135741e-01    -3.570760964265621e-02
     5.145290961418277e-01    -3.632957753950787e-02
     5.295560246014575e-01    -3.695702488584514e-02
     5.449818140399053e-01    -3.758082569505616e-02
     5.608159756795494e-01    -3.819034499172738e-02
     5.770679511609405e-01    -3.877327422551198e-02
     5.937470655854632e-01    -3.931545283839637e-02
     6.108624727600207e-01    -3.980067531048138e-02
     6.284230913977424e-01    -4.021048310104758e-02
     6.464375308805297e-01    -4.052394104164270e-02
     6.649140050533536e-01    -4.071739793945423e-02
     6.838602324151339e-01    -4.076423142733934e-02
     7.032833210244845e-01    -4.063457746764844e-02
     7.231896364909449e-01    -4.029504539586297e-02
     7.435846516302083e-01    -3.970841998885283e-02
     7.644727768028567e-01    -3.883335276422231e-02
     7.858571707324077e-01    -3.762404554767151e-02
     8.077395328395139e-01    -3.602993024118578e-02
     8.301198799897731e-01    -3.399534959608982e-02
     8.529963132036588e-01    -3.145924448189771e-02
     8.763647834820552e-01    -2.835485338785566e-02
     9.002188705714380e-01    -2.460942931783733e-02
     9.245495942142844e-01    -2.014397731625957e-02
     9.493452839516224e-01    -1.487301193266694e-02
     9.745915402334301e-01    -8.704327260739723e-03
     1.000271325277605e+00    -1.538762114081604e-03
